defect_id,machine_id,log_date,defect_count,defect_type
DEF-00436,M001,2025-05-17 00:55:00,4,Textiles
DEF-00437,M001,2025-05-17 01:00:00,5,Catalyst
DEF-00438,M001,2025-05-17 01:50:00,8,Scrap Steel
DEF-00439,M001,2025-05-17 02:15:00,5,Lead-Based Alloy
DEF-00440,M001,2025-05-17 02:35:00,9,Packaging
DEF-00441,M001,2025-05-17 04:05:00,8,Lead-Based Alloy
DEF-00442,M001,2025-05-17 05:35:00,32,Solvent
DEF-00443,M001,2025-05-17 05:55:00,11,Lead-Based Alloy
DEF-00444,M001,2025-05-17 06:40:00,1,Polypropylene
DEF-00445,M001,2025-05-17 07:25:00,11,Steel
DEF-00446,M001,2025-05-17 08:20:00,6,Solvent
DEF-00447,M001,2025-05-17 08:55:00,29,Sheet Metal
DEF-00448,M001,2025-05-17 09:35:00,7,Machine Component
DEF-00449,M001,2025-05-17 09:45:00,10,Reprocessed Plastics
DEF-00450,M001,2025-05-17 10:10:00,30,Scrap Steel
DEF-00451,M001,2025-05-17 11:05:00,2,Reprocessed Plastics
DEF-00452,M001,2025-05-17 12:20:00,13,Industrial Oil
DEF-00453,M001,2025-05-17 12:25:00,18,Aluminum
DEF-00454,M001,2025-05-17 12:45:00,7,Aluminum
DEF-00455,M001,2025-05-17 12:55:00,16,Solvent
DEF-00456,M001,2025-05-17 14:00:00,10,Steel
DEF-00457,M001,2025-05-17 14:15:00,19,Reprocessed Plastics
DEF-00458,M001,2025-05-17 14:25:00,32,Industrial Oil
DEF-00459,M001,2025-05-17 14:30:00,25,Machine Component
DEF-00460,M001,2025-05-17 14:35:00,15,Circuit Board
DEF-00461,M001,2025-05-17 14:45:00,11,Steel
DEF-00462,M001,2025-05-17 15:35:00,16,Catalyst
DEF-00463,M001,2025-05-17 19:20:00,8,Solvent
DEF-00464,M001,2025-05-17 19:55:00,32,Catalyst
DEF-00465,M001,2025-05-17 20:55:00,1,Packaging
DEF-00466,M001,2025-05-17 21:00:00,3,Sheet Metal
DEF-00467,M001,2025-05-17 21:15:00,3,Lead-Based Alloy
DEF-00468,M001,2025-05-18 00:35:00,6,Catalyst
DEF-00469,M001,2025-05-18 00:55:00,26,Cotton
DEF-00470,M001,2025-05-18 01:00:00,2,Solvent
DEF-00471,M001,2025-05-18 01:35:00,10,Plastic Resin
DEF-00472,M001,2025-05-18 02:00:00,15,Scrap Steel
DEF-00473,M001,2025-05-18 03:10:00,6,Solvent
DEF-00474,M001,2025-05-18 03:25:00,9,Plastic Resin
DEF-00475,M001,2025-05-18 04:15:00,1,Cotton
DEF-00476,M001,2025-05-18 05:05:00,7,Scrap Steel
DEF-00477,M001,2025-05-18 05:45:00,1,Solvent
DEF-00478,M001,2025-05-18 06:20:00,9,Lead-Based Alloy
DEF-00479,M001,2025-05-18 07:05:00,37,Lead-Based Alloy
DEF-00480,M001,2025-05-18 07:10:00,11,Machine Component
DEF-00481,M001,2025-05-18 07:50:00,1,Polypropylene
DEF-00482,M001,2025-05-18 09:20:00,23,Textiles
DEF-00483,M001,2025-05-18 10:35:00,18,Lead-Based Alloy
DEF-00484,M001,2025-05-18 10:55:00,1,Packaging
DEF-00485,M001,2025-05-18 11:50:00,12,Plastic Resin
DEF-00486,M001,2025-05-18 12:00:00,13,Textiles
DEF-00487,M001,2025-05-18 12:25:00,12,Textiles
DEF-00488,M001,2025-05-18 12:30:00,16,Steel
DEF-00489,M001,2025-05-18 13:00:00,10,Machine Component
DEF-00490,M001,2025-05-18 14:15:00,1,Coolant
DEF-00491,M001,2025-05-18 14:20:00,12,Plastic Resin
DEF-00492,M001,2025-05-18 14:55:00,8,Reprocessed Plastics
DEF-00493,M001,2025-05-18 15:00:00,17,Catalyst
DEF-00494,M001,2025-05-18 17:25:00,5,Industrial Oil
DEF-00495,M001,2025-05-18 19:15:00,16,Scrap Steel
DEF-00496,M001,2025-05-18 19:20:00,11,Cotton
DEF-00497,M001,2025-05-18 20:15:00,17,Catalyst
DEF-00498,M001,2025-05-18 21:35:00,9,Solvent
DEF-00499,M001,2025-05-18 23:25:00,5,Industrial Oil
DEF-00500,M001,2025-05-19 00:30:00,21,Machine Component
DEF-00501,M001,2025-05-19 00:35:00,10,Scrap Steel
DEF-00502,M001,2025-05-19 01:00:00,31,Scrap Steel
DEF-00503,M001,2025-05-19 01:55:00,1,Polypropylene
DEF-00504,M001,2025-05-19 02:15:00,1,Textiles
DEF-00505,M001,2025-05-19 02:35:00,7,Lead-Based Alloy
DEF-00506,M001,2025-05-19 03:25:00,5,Machine Component
DEF-00507,M001,2025-05-19 05:05:00,34,Solvent
DEF-00508,M001,2025-05-19 05:40:00,8,Plastic Resin
DEF-00509,M001,2025-05-19 06:05:00,4,Lead-Based Alloy
DEF-00510,M001,2025-05-19 06:15:00,31,Coolant
DEF-00511,M001,2025-05-19 06:45:00,1,Textiles
DEF-00512,M001,2025-05-19 08:10:00,12,Lead-Based Alloy
DEF-00513,M001,2025-05-19 08:55:00,15,Machine Component
DEF-00514,M001,2025-05-19 09:45:00,1,Coolant
DEF-00515,M001,2025-05-19 10:00:00,24,Machine Component
DEF-00516,M001,2025-05-19 10:20:00,3,Industrial Oil
DEF-00517,M001,2025-05-19 11:40:00,18,Machine Component
DEF-00518,M001,2025-05-19 12:55:00,34,Reprocessed Plastics
DEF-00519,M001,2025-05-19 13:25:00,4,Machine Component
DEF-00520,M001,2025-05-19 14:50:00,12,Solvent
DEF-00521,M001,2025-05-19 15:00:00,17,Industrial Oil
DEF-00522,M001,2025-05-19 15:10:00,15,Steel
DEF-00523,M001,2025-05-19 16:05:00,3,Textiles
DEF-00524,M001,2025-05-19 17:15:00,5,Cotton
DEF-00525,M001,2025-05-19 17:55:00,39,Circuit Board
DEF-00526,M001,2025-05-19 18:35:00,17,Aluminum
DEF-00527,M001,2025-05-19 19:30:00,40,Reprocessed Plastics
DEF-00528,M001,2025-05-19 20:00:00,6,Machine Component
DEF-00529,M001,2025-05-19 21:35:00,9,Textiles
DEF-00530,M001,2025-05-19 21:50:00,3,Steel
DEF-00531,M001,2025-05-19 22:30:00,17,Coolant
DEF-00532,M001,2025-05-20 00:30:00,9,Textiles
DEF-00533,M001,2025-05-20 01:00:00,4,Plastic Resin
DEF-00534,M001,2025-05-20 06:10:00,0,Scrap Steel
DEF-00535,M001,2025-05-20 06:25:00,1,Solvent
DEF-00536,M001,2025-05-20 07:50:00,28,Textiles
DEF-00537,M001,2025-05-20 08:35:00,4,Reprocessed Plastics
DEF-00538,M001,2025-05-20 10:20:00,11,Scrap Steel
DEF-00539,M001,2025-05-20 10:35:00,28,Sheet Metal
DEF-00540,M001,2025-05-20 11:25:00,8,Circuit Board
DEF-00541,M001,2025-05-20 11:50:00,25,Textiles
DEF-00542,M001,2025-05-20 12:00:00,9,Textiles
DEF-00543,M001,2025-05-20 12:55:00,3,Industrial Oil
DEF-00544,M001,2025-05-20 14:25:00,21,Scrap Steel
DEF-00545,M001,2025-05-20 14:45:00,12,Machine Component
DEF-00546,M001,2025-05-20 16:00:00,2,Textiles
DEF-00547,M001,2025-05-20 16:45:00,13,Packaging
DEF-00548,M001,2025-05-20 17:20:00,31,Industrial Oil
DEF-00549,M001,2025-05-20 18:05:00,3,Aluminum
DEF-00550,M001,2025-05-20 18:40:00,38,Steel
DEF-00551,M001,2025-05-20 19:10:00,0,Aluminum
DEF-00552,M001,2025-05-20 19:35:00,16,Sheet Metal
DEF-00553,M001,2025-05-20 20:05:00,4,Sheet Metal
DEF-00554,M001,2025-05-21 00:00:00,3,Reprocessed Plastics
DEF-00555,M001,2025-05-21 00:10:00,6,Coolant
DEF-00556,M001,2025-05-21 00:50:00,0,Scrap Steel
DEF-00557,M001,2025-05-21 01:00:00,5,Polypropylene
DEF-00558,M001,2025-05-21 02:00:00,21,Catalyst
DEF-00559,M001,2025-05-21 04:05:00,3,Industrial Oil
DEF-00560,M001,2025-05-21 04:15:00,12,Solvent
DEF-00561,M001,2025-05-21 05:10:00,37,Plastic Resin
DEF-00562,M001,2025-05-21 05:15:00,8,Reprocessed Plastics
DEF-00563,M001,2025-05-21 06:15:00,17,Cotton
DEF-00564,M001,2025-05-21 07:20:00,17,Catalyst
DEF-00565,M001,2025-05-21 07:55:00,47,Catalyst
DEF-00566,M001,2025-05-21 08:40:00,12,Textiles
DEF-00567,M001,2025-05-21 09:20:00,7,Textiles
DEF-00568,M001,2025-05-21 09:35:00,5,Circuit Board
DEF-00569,M001,2025-05-21 10:35:00,27,Textiles
DEF-00570,M001,2025-05-21 11:05:00,3,Polypropylene
DEF-00571,M001,2025-05-21 11:30:00,9,Textiles
DEF-00572,M001,2025-05-21 11:40:00,13,Coolant
DEF-00573,M001,2025-05-21 12:20:00,28,Polypropylene
DEF-00574,M001,2025-05-21 12:25:00,8,Steel
DEF-00575,M001,2025-05-21 12:30:00,25,Scrap Steel
DEF-00576,M001,2025-05-21 13:05:00,7,Solvent
DEF-00577,M001,2025-05-21 13:45:00,12,Plastic Resin
DEF-00578,M001,2025-05-21 14:50:00,8,Circuit Board
DEF-00579,M001,2025-05-21 15:05:00,42,Machine Component
DEF-00580,M001,2025-05-21 16:35:00,14,Aluminum
DEF-00581,M001,2025-05-21 17:00:00,10,Solvent
DEF-00582,M001,2025-05-21 17:25:00,7,Cotton
DEF-00583,M001,2025-05-21 17:30:00,2,Sheet Metal
DEF-00584,M001,2025-05-21 17:55:00,46,Solvent
DEF-00585,M001,2025-05-21 18:15:00,7,Coolant
DEF-00586,M001,2025-05-21 20:10:00,6,Solvent
DEF-00587,M001,2025-05-21 20:35:00,22,Aluminum
DEF-00588,M001,2025-05-21 20:50:00,17,Scrap Steel
DEF-00589,M001,2025-05-21 21:20:00,12,Textiles
DEF-00590,M001,2025-05-21 22:15:00,11,Circuit Board
DEF-00591,M001,2025-05-22 00:35:00,18,Polypropylene
DEF-00592,M001,2025-05-22 00:50:00,25,Reprocessed Plastics
DEF-00593,M001,2025-05-22 00:55:00,5,Machine Component
DEF-00594,M001,2025-05-22 01:20:00,37,Circuit Board
DEF-00595,M001,2025-05-22 02:10:00,0,Scrap Steel
DEF-00596,M001,2025-05-22 03:35:00,21,Lead-Based Alloy
DEF-00597,M001,2025-05-22 03:40:00,4,Catalyst
DEF-00598,M001,2025-05-22 03:45:00,22,Sheet Metal
DEF-00599,M001,2025-05-22 04:45:00,5,Catalyst
DEF-00600,M001,2025-05-22 05:15:00,5,Machine Component
DEF-00601,M001,2025-05-22 05:20:00,16,Lead-Based Alloy
DEF-00602,M001,2025-05-22 05:30:00,36,Reprocessed Plastics
DEF-00603,M001,2025-05-22 05:50:00,22,Sheet Metal
DEF-00604,M001,2025-05-22 06:00:00,5,Textiles
DEF-00605,M001,2025-05-22 06:20:00,19,Reprocessed Plastics
DEF-00606,M001,2025-05-22 06:35:00,28,Cotton
DEF-00607,M001,2025-05-22 07:10:00,25,Packaging
DEF-00608,M001,2025-05-22 08:25:00,2,Scrap Steel
DEF-00609,M001,2025-05-22 08:35:00,35,Packaging
DEF-00610,M001,2025-05-22 10:00:00,23,Machine Component
DEF-00611,M001,2025-05-22 10:25:00,9,Solvent
DEF-00612,M001,2025-05-22 11:05:00,32,Coolant
DEF-00613,M001,2025-05-22 11:20:00,34,Aluminum
DEF-00614,M001,2025-05-22 11:30:00,26,Sheet Metal
DEF-00615,M001,2025-05-22 13:20:00,19,Industrial Oil
DEF-00616,M001,2025-05-22 13:25:00,18,Coolant
DEF-00617,M001,2025-05-22 14:30:00,5,Catalyst
DEF-00618,M001,2025-05-22 15:00:00,11,Solvent
DEF-00619,M001,2025-05-22 15:40:00,12,Circuit Board
DEF-00620,M001,2025-05-22 16:10:00,0,Reprocessed Plastics
DEF-00621,M001,2025-05-22 16:35:00,5,Plastic Resin
DEF-00622,M001,2025-05-22 18:10:00,9,Machine Component
DEF-00623,M001,2025-05-22 18:20:00,7,Circuit Board
DEF-00624,M001,2025-05-22 18:45:00,23,Circuit Board
DEF-00625,M001,2025-05-22 20:25:00,9,Machine Component
DEF-00626,M001,2025-05-22 21:50:00,32,Sheet Metal
DEF-00627,M001,2025-05-22 22:30:00,9,Solvent
DEF-00628,M001,2025-05-22 22:50:00,25,Solvent
DEF-00629,M001,2025-05-22 23:05:00,14,Lead-Based Alloy
DEF-00630,M001,2025-05-22 23:15:00,9,Solvent
DEF-00631,M001,2025-05-23 00:15:00,1,Coolant
DEF-00632,M001,2025-05-23 00:45:00,23,Scrap Steel
DEF-00633,M001,2025-05-23 01:00:00,28,Cotton
DEF-00634,M001,2025-05-23 01:15:00,11,Polypropylene
DEF-00635,M001,2025-05-23 03:30:00,16,Textiles
DEF-00636,M001,2025-05-23 04:05:00,30,Machine Component
DEF-00637,M001,2025-05-23 04:15:00,47,Industrial Oil
DEF-00638,M001,2025-05-23 04:40:00,19,Steel
DEF-00639,M001,2025-05-23 06:10:00,22,Solvent
DEF-00640,M001,2025-05-23 07:00:00,6,Solvent
DEF-00641,M001,2025-05-23 07:40:00,16,Reprocessed Plastics
DEF-00642,M001,2025-05-23 08:15:00,5,Scrap Steel
DEF-00643,M001,2025-05-23 08:45:00,10,Coolant
DEF-00644,M001,2025-05-23 09:00:00,16,Reprocessed Plastics
DEF-00645,M001,2025-05-23 09:10:00,1,Solvent
DEF-00646,M001,2025-05-23 09:45:00,3,Steel
DEF-00647,M001,2025-05-23 09:50:00,18,Catalyst
DEF-00648,M001,2025-05-23 11:55:00,6,Industrial Oil
DEF-00649,M001,2025-05-23 12:20:00,12,Solvent
DEF-00650,M001,2025-05-23 12:25:00,10,Machine Component
DEF-00651,M001,2025-05-23 14:00:00,5,Machine Component
DEF-00652,M001,2025-05-23 15:15:00,8,Circuit Board
DEF-00653,M001,2025-05-23 16:05:00,2,Industrial Oil
DEF-00654,M001,2025-05-23 16:45:00,41,Scrap Steel
DEF-00655,M001,2025-05-23 16:55:00,11,Steel
DEF-00656,M001,2025-05-23 18:55:00,7,Cotton
DEF-00657,M001,2025-05-23 19:50:00,13,Lead-Based Alloy
DEF-00658,M001,2025-05-23 20:35:00,15,Plastic Resin
DEF-00659,M001,2025-05-23 21:00:00,10,Circuit Board
DEF-00660,M001,2025-05-23 21:10:00,17,Textiles
DEF-00661,M001,2025-05-23 21:40:00,6,Polypropylene
DEF-00662,M001,2025-05-23 22:20:00,2,Reprocessed Plastics
DEF-00663,M001,2025-05-23 23:25:00,10,Sheet Metal
DEF-00664,M001,2025-05-24 00:00:00,4,Lead-Based Alloy
DEF-00665,M001,2025-05-24 00:05:00,26,Aluminum
DEF-00666,M001,2025-05-24 00:50:00,32,Solvent
DEF-00667,M001,2025-05-24 01:15:00,26,Catalyst
DEF-00668,M001,2025-05-24 03:20:00,23,Lead-Based Alloy
DEF-00669,M001,2025-05-24 04:00:00,7,Circuit Board
DEF-00670,M001,2025-05-24 04:40:00,0,Cotton
DEF-00671,M001,2025-05-24 05:20:00,9,Cotton
DEF-00672,M001,2025-05-24 05:35:00,14,Plastic Resin
DEF-00673,M001,2025-05-24 07:40:00,14,Steel
DEF-00674,M001,2025-05-24 07:50:00,8,Industrial Oil
DEF-00675,M001,2025-05-24 07:55:00,2,Machine Component
DEF-00676,M001,2025-05-24 08:35:00,3,Lead-Based Alloy
DEF-00677,M001,2025-05-24 08:55:00,10,Reprocessed Plastics
DEF-00678,M001,2025-05-24 09:05:00,19,Polypropylene
DEF-00679,M001,2025-05-24 09:45:00,7,Industrial Oil
DEF-00680,M001,2025-05-24 09:50:00,1,Scrap Steel
DEF-00681,M001,2025-05-24 10:00:00,42,Reprocessed Plastics
DEF-00682,M001,2025-05-24 10:05:00,19,Catalyst
DEF-00683,M001,2025-05-24 10:20:00,7,Solvent
DEF-00684,M001,2025-05-24 10:55:00,6,Aluminum
DEF-00685,M001,2025-05-24 11:35:00,13,Coolant
DEF-00686,M001,2025-05-24 12:00:00,14,Machine Component
DEF-00687,M001,2025-05-24 12:30:00,27,Sheet Metal
DEF-00688,M001,2025-05-24 13:15:00,12,Steel
DEF-00689,M001,2025-05-24 16:05:00,30,Packaging
DEF-00690,M001,2025-05-24 16:10:00,3,Lead-Based Alloy
DEF-00691,M001,2025-05-24 17:45:00,30,Sheet Metal
DEF-00692,M001,2025-05-24 18:50:00,12,Polypropylene
DEF-00693,M001,2025-05-24 18:55:00,3,Polypropylene
DEF-00694,M001,2025-05-24 20:55:00,1,Cotton
DEF-00695,M001,2025-05-24 21:25:00,3,Solvent
DEF-00696,M001,2025-05-24 22:05:00,9,Packaging
DEF-00697,M001,2025-05-24 22:25:00,13,Solvent
DEF-00698,M001,2025-05-24 23:00:00,45,Coolant
DEF-00699,M001,2025-05-25 00:05:00,3,Polypropylene
DEF-00700,M001,2025-05-25 01:30:00,2,Textiles
DEF-00701,M001,2025-05-25 02:45:00,19,Reprocessed Plastics
DEF-00702,M001,2025-05-25 03:25:00,9,Sheet Metal
DEF-00703,M001,2025-05-25 03:50:00,28,Solvent
DEF-00704,M001,2025-05-25 03:55:00,7,Scrap Steel
DEF-00705,M001,2025-05-25 04:00:00,4,Textiles
DEF-00706,M001,2025-05-25 04:05:00,10,Cotton
DEF-00707,M001,2025-05-25 05:30:00,6,Solvent
DEF-00708,M001,2025-05-25 05:55:00,28,Industrial Oil
DEF-00709,M001,2025-05-25 08:20:00,15,Packaging
DEF-00710,M001,2025-05-25 10:40:00,2,Lead-Based Alloy
DEF-00711,M001,2025-05-25 11:40:00,30,Reprocessed Plastics
DEF-00712,M001,2025-05-25 11:55:00,35,Circuit Board
DEF-00713,M001,2025-05-25 12:00:00,7,Coolant
DEF-00714,M001,2025-05-25 12:50:00,32,Circuit Board
DEF-00715,M001,2025-05-25 14:45:00,10,Solvent
DEF-00716,M001,2025-05-25 15:50:00,15,Machine Component
DEF-00717,M001,2025-05-25 16:00:00,16,Machine Component
DEF-00718,M001,2025-05-25 16:20:00,29,Scrap Steel
DEF-00719,M001,2025-05-25 17:05:00,5,Solvent
DEF-00720,M001,2025-05-25 19:40:00,19,Scrap Steel
DEF-00721,M001,2025-05-25 20:50:00,25,Plastic Resin
DEF-00722,M001,2025-05-25 21:10:00,23,Lead-Based Alloy
DEF-00723,M001,2025-05-25 21:20:00,5,Steel
DEF-00724,M001,2025-05-25 22:00:00,27,Solvent
DEF-00725,M001,2025-05-25 22:10:00,21,Packaging
DEF-00726,M001,2025-05-25 22:15:00,5,Lead-Based Alloy
DEF-00727,M001,2025-05-25 23:50:00,4,Solvent
DEF-00728,M001,2025-05-26 00:20:00,1,Circuit Board
DEF-00729,M001,2025-05-26 01:20:00,4,Machine Component
DEF-00730,M001,2025-05-26 02:55:00,29,Machine Component
DEF-00731,M001,2025-05-26 03:05:00,20,Scrap Steel
DEF-00732,M001,2025-05-26 03:35:00,0,Sheet Metal
DEF-00733,M001,2025-05-26 05:05:00,35,Lead-Based Alloy
DEF-00734,M001,2025-05-26 06:20:00,2,Machine Component
DEF-00735,M001,2025-05-26 06:45:00,14,Lead-Based Alloy
DEF-00736,M001,2025-05-26 06:50:00,7,Solvent
DEF-00737,M001,2025-05-26 07:30:00,10,Packaging
DEF-00738,M001,2025-05-26 07:45:00,5,Machine Component
DEF-00739,M001,2025-05-26 08:25:00,9,Scrap Steel
DEF-00740,M001,2025-05-26 09:40:00,7,Machine Component
DEF-00741,M001,2025-05-26 10:00:00,2,Lead-Based Alloy
DEF-00742,M001,2025-05-26 10:15:00,15,Packaging
DEF-00743,M001,2025-05-26 10:50:00,5,Lead-Based Alloy
DEF-00744,M001,2025-05-26 12:05:00,0,Circuit Board
DEF-00745,M001,2025-05-26 12:10:00,5,Textiles
DEF-00746,M001,2025-05-26 12:20:00,26,Solvent
DEF-00747,M001,2025-05-26 14:10:00,0,Packaging
DEF-00748,M001,2025-05-26 14:25:00,3,Textiles
DEF-00749,M001,2025-05-26 14:35:00,20,Scrap Steel
DEF-00750,M001,2025-05-26 15:05:00,27,Textiles
DEF-00751,M001,2025-05-26 15:10:00,5,Reprocessed Plastics
DEF-00752,M001,2025-05-26 16:20:00,17,Textiles
DEF-00753,M001,2025-05-26 16:35:00,43,Plastic Resin
DEF-00754,M001,2025-05-26 16:50:00,9,Coolant
DEF-00755,M001,2025-05-26 18:25:00,6,Machine Component
DEF-00756,M001,2025-05-26 18:40:00,20,Aluminum
DEF-00757,M001,2025-05-26 20:25:00,6,Textiles
DEF-00758,M001,2025-05-26 20:45:00,21,Polypropylene
DEF-00759,M001,2025-05-26 20:50:00,4,Aluminum
DEF-00760,M001,2025-05-26 21:15:00,19,Lead-Based Alloy
DEF-00761,M001,2025-05-26 21:30:00,4,Cotton
DEF-00762,M001,2025-05-26 21:45:00,5,Cotton
DEF-00763,M001,2025-05-26 21:50:00,20,Industrial Oil
DEF-00764,M001,2025-05-26 22:40:00,27,Lead-Based Alloy
DEF-00765,M001,2025-05-26 23:40:00,4,Steel
DEF-00766,M001,2025-05-27 00:05:00,16,Steel
DEF-00767,M001,2025-05-27 00:10:00,22,Cotton
DEF-00768,M001,2025-05-27 01:40:00,6,Coolant
DEF-00769,M001,2025-05-27 03:35:00,20,Coolant
DEF-00770,M001,2025-05-27 04:15:00,8,Reprocessed Plastics
DEF-00771,M001,2025-05-27 05:15:00,3,Catalyst
DEF-00772,M001,2025-05-27 07:05:00,12,Coolant
DEF-00773,M001,2025-05-27 07:15:00,8,Industrial Oil
DEF-00774,M001,2025-05-27 11:10:00,2,Plastic Resin
DEF-00775,M001,2025-05-27 13:10:00,14,Coolant
DEF-00776,M001,2025-05-27 14:45:00,29,Industrial Oil
DEF-00777,M001,2025-05-27 15:30:00,33,Steel
DEF-00778,M001,2025-05-27 16:25:00,11,Machine Component
DEF-00779,M001,2025-05-27 16:45:00,25,Sheet Metal
DEF-00780,M001,2025-05-27 18:25:00,39,Textiles
DEF-00781,M001,2025-05-27 18:40:00,12,Sheet Metal
DEF-00782,M001,2025-05-27 19:25:00,2,Industrial Oil
DEF-00783,M001,2025-05-27 19:50:00,37,Packaging
DEF-00784,M001,2025-05-27 20:55:00,16,Steel
DEF-00785,M001,2025-05-27 21:05:00,0,Lead-Based Alloy
DEF-00786,M001,2025-05-27 23:20:00,10,Coolant
DEF-00787,M001,2025-05-28 01:50:00,14,Circuit Board
DEF-00788,M001,2025-05-28 02:15:00,17,Solvent
DEF-00789,M001,2025-05-28 02:30:00,23,Solvent
DEF-00790,M001,2025-05-28 03:00:00,9,Lead-Based Alloy
DEF-00791,M001,2025-05-28 03:05:00,6,Steel
DEF-00792,M001,2025-05-28 03:20:00,12,Scrap Steel
DEF-00793,M001,2025-05-28 03:50:00,5,Steel
DEF-00794,M001,2025-05-28 05:35:00,24,Packaging
DEF-00795,M001,2025-05-28 06:20:00,22,Machine Component
DEF-00796,M001,2025-05-28 06:30:00,25,Machine Component
DEF-00797,M001,2025-05-28 06:40:00,41,Solvent
DEF-00798,M001,2025-05-28 07:00:00,17,Circuit Board
DEF-00799,M001,2025-05-28 07:25:00,2,Plastic Resin
DEF-00800,M001,2025-05-28 07:40:00,5,Textiles
DEF-00801,M001,2025-05-28 09:15:00,46,Catalyst
DEF-00802,M001,2025-05-28 09:20:00,6,Plastic Resin
DEF-00803,M001,2025-05-28 10:50:00,10,Textiles
DEF-00804,M001,2025-05-28 11:15:00,4,Textiles
DEF-00805,M001,2025-05-28 12:00:00,4,Plastic Resin
DEF-00806,M001,2025-05-28 13:55:00,1,Aluminum
DEF-00807,M001,2025-05-28 16:30:00,10,Machine Component
DEF-00808,M001,2025-05-28 19:30:00,8,Reprocessed Plastics
DEF-00809,M001,2025-05-28 20:10:00,15,Aluminum
DEF-00810,M001,2025-05-28 21:10:00,7,Polypropylene
DEF-00811,M001,2025-05-28 21:15:00,1,Plastic Resin
DEF-00812,M001,2025-05-28 22:05:00,23,Reprocessed Plastics
DEF-00813,M001,2025-05-29 02:25:00,13,Industrial Oil
DEF-00814,M001,2025-05-29 02:35:00,38,Reprocessed Plastics
DEF-00815,M001,2025-05-29 04:00:00,10,Lead-Based Alloy
DEF-00816,M001,2025-05-29 04:35:00,24,Industrial Oil
DEF-00817,M001,2025-05-29 05:55:00,30,Polypropylene
DEF-00818,M001,2025-05-29 07:50:00,4,Scrap Steel
DEF-00819,M001,2025-05-29 09:05:00,15,Lead-Based Alloy
DEF-00820,M001,2025-05-29 09:15:00,22,Coolant
DEF-00821,M001,2025-05-29 10:25:00,3,Scrap Steel
DEF-00822,M001,2025-05-29 12:15:00,16,Coolant
DEF-00823,M001,2025-05-29 13:25:00,5,Aluminum
DEF-00824,M001,2025-05-29 16:10:00,19,Sheet Metal
DEF-00825,M001,2025-05-29 17:20:00,1,Reprocessed Plastics
DEF-00826,M001,2025-05-29 18:30:00,15,Solvent
DEF-00827,M001,2025-05-29 18:40:00,0,Solvent
DEF-00828,M001,2025-05-29 18:45:00,22,Circuit Board
DEF-00829,M001,2025-05-29 19:05:00,18,Scrap Steel
DEF-00830,M001,2025-05-29 22:30:00,31,Steel
DEF-00831,M001,2025-05-29 23:40:00,16,Coolant
DEF-00832,M001,2025-05-30 00:40:00,28,Aluminum
DEF-00833,M001,2025-05-30 00:45:00,28,Lead-Based Alloy
DEF-00834,M001,2025-05-30 00:55:00,16,Polypropylene
DEF-00835,M001,2025-05-30 02:00:00,7,Aluminum
DEF-00836,M001,2025-05-30 02:50:00,21,Scrap Steel
DEF-00837,M001,2025-05-30 06:10:00,2,Aluminum
DEF-00838,M001,2025-05-30 07:20:00,23,Lead-Based Alloy
DEF-00839,M001,2025-05-30 07:25:00,1,Lead-Based Alloy
DEF-00840,M001,2025-05-30 08:40:00,25,Machine Component
DEF-00841,M001,2025-05-30 09:25:00,8,Plastic Resin
DEF-00842,M001,2025-05-30 10:15:00,9,Coolant
DEF-00843,M001,2025-05-30 10:20:00,15,Polypropylene
DEF-00844,M001,2025-05-30 10:40:00,17,Plastic Resin
DEF-00845,M001,2025-05-30 11:10:00,7,Circuit Board
DEF-00846,M001,2025-05-30 11:40:00,14,Packaging
DEF-00847,M001,2025-05-30 13:15:00,15,Solvent
DEF-00848,M001,2025-05-30 13:45:00,23,Plastic Resin
DEF-00849,M001,2025-05-30 14:35:00,4,Steel
DEF-00850,M001,2025-05-30 16:55:00,2,Scrap Steel
DEF-00851,M001,2025-05-30 17:35:00,42,Aluminum
DEF-00852,M001,2025-05-30 18:30:00,18,Reprocessed Plastics
DEF-00853,M001,2025-05-30 18:35:00,8,Steel
DEF-00854,M001,2025-05-30 19:50:00,14,Scrap Steel
DEF-00855,M001,2025-05-30 21:15:00,3,Coolant
DEF-00856,M001,2025-05-30 22:30:00,7,Circuit Board
DEF-00857,M001,2025-05-30 23:20:00,18,Cotton
DEF-00858,M001,2025-05-30 23:35:00,9,Aluminum
DEF-00859,M001,2025-05-31 00:05:00,15,Plastic Resin
DEF-00860,M001,2025-05-31 02:25:00,7,Scrap Steel
DEF-00861,M001,2025-05-31 04:15:00,6,Aluminum
DEF-00862,M001,2025-05-31 04:20:00,1,Aluminum
DEF-00863,M001,2025-05-31 07:30:00,15,Scrap Steel
DEF-00864,M001,2025-05-31 07:50:00,35,Reprocessed Plastics
DEF-00865,M001,2025-05-31 08:25:00,5,Scrap Steel
DEF-00866,M001,2025-05-31 09:10:00,2,Lead-Based Alloy
DEF-00867,M001,2025-05-31 10:15:00,20,Scrap Steel
DEF-00868,M001,2025-05-31 11:05:00,14,Machine Component
DEF-00869,M001,2025-05-31 12:55:00,7,Lead-Based Alloy
DEF-00870,M001,2025-05-31 13:15:00,11,Scrap Steel
DEF-00871,M001,2025-05-31 15:30:00,16,Lead-Based Alloy
DEF-00872,M001,2025-05-31 15:40:00,14,Packaging
DEF-00873,M001,2025-05-31 16:15:00,28,Reprocessed Plastics
