maintenance_id,machine_id,maintenance_date,maintenance_type,status
MNT-00399,MAC-10,2015-10-31 06:00:00,Preventive,Completed
MNT-00400,MAC-10,2015-11-15 06:00:00,Preventive,Completed
MNT-00401,MAC-10,2015-11-15 06:00:00,Preventive,Completed
MNT-00402,MAC-10,2015-11-30 06:00:00,Preventive,Completed
MNT-00403,MAC-10,2015-12-15 06:00:00,Preventive,Completed
MNT-00404,MAC-10,2015-12-30 06:00:00,Preventive,Completed
MNT-00405,MAC-100,2014-08-30 06:00:00,Preventive,Completed
MNT-00406,MAC-100,2014-09-14 06:00:00,Preventive,Completed
MNT-00407,MAC-100,2014-11-28 06:00:00,Preventive,Completed
MNT-00408,MAC-100,2014-12-13 06:00:00,Preventive,Completed
MNT-00409,MAC-100,2015-01-28 06:00:00,Preventive,Completed
MNT-00410,MAC-100,2015-02-12 06:00:00,Preventive,Completed
MNT-00411,MAC-100,2015-02-12 06:00:00,Corrective,Completed
MNT-00412,MAC-100,2015-03-14 06:00:00,Preventive,Completed
MNT-00413,MAC-100,2015-03-29 06:00:00,Preventive,Completed
MNT-00414,MAC-100,2015-04-13 06:00:00,Preventive,Completed
MNT-00415,MAC-100,2015-04-28 06:00:00,Preventive,Completed
MNT-00416,MAC-100,2015-04-28 06:00:00,Preventive,Completed
MNT-00417,MAC-100,2015-05-13 06:00:00,Preventive,Completed
MNT-00418,MAC-100,2015-05-28 06:00:00,Preventive,Completed
MNT-00419,MAC-100,2015-05-28 06:00:00,Preventive,Completed
MNT-00420,MAC-100,2015-06-27 06:00:00,Preventive,Completed
MNT-00421,MAC-100,2015-07-12 06:00:00,Preventive,Completed
MNT-00422,MAC-100,2015-07-27 06:00:00,Preventive,Completed
MNT-00423,MAC-100,2015-07-27 06:00:00,Preventive,Completed
MNT-00424,MAC-100,2015-08-11 06:00:00,Preventive,Completed
MNT-00425,MAC-100,2015-08-26 06:00:00,Preventive,Completed
MNT-00426,MAC-100,2015-09-10 06:00:00,Preventive,Completed
MNT-00427,MAC-100,2015-09-10 06:00:00,Corrective,Completed
MNT-00428,MAC-100,2015-09-25 06:00:00,Preventive,Completed
MNT-00429,MAC-100,2015-10-10 06:00:00,Preventive,Completed
MNT-00430,MAC-100,2015-10-10 06:00:00,Preventive,Completed
MNT-00431,MAC-100,2015-10-25 06:00:00,Preventive,Completed
MNT-00432,MAC-100,2015-11-09 06:00:00,Preventive,Completed
MNT-00433,MAC-100,2015-12-09 06:00:00,Preventive,Completed
MNT-00434,MAC-100,2015-12-09 06:00:00,Corrective,Completed
MNT-00435,MAC-100,2015-12-24 06:00:00,Preventive,Completed
MNT-00436,MAC-11,2014-06-01 06:00:00,Preventive,Completed
MNT-00437,MAC-11,2014-07-16 06:00:00,Preventive,Completed
MNT-00438,MAC-11,2014-07-16 06:00:00,Preventive,Completed
MNT-00439,MAC-11,2014-11-13 06:00:00,Preventive,Completed
MNT-00440,MAC-11,2015-01-20 06:00:00,Preventive,Completed
MNT-00441,MAC-11,2015-01-20 06:00:00,Preventive,Completed
MNT-00442,MAC-11,2015-01-20 06:00:00,Corrective,Completed
MNT-00443,MAC-11,2015-02-04 06:00:00,Preventive,Completed
MNT-00444,MAC-11,2015-02-19 06:00:00,Preventive,Completed
MNT-00445,MAC-11,2015-02-19 06:00:00,Corrective,Completed
MNT-00446,MAC-11,2015-04-05 06:00:00,Preventive,Completed
MNT-00447,MAC-11,2015-04-20 06:00:00,Preventive,Completed
MNT-00448,MAC-11,2015-04-20 06:00:00,Preventive,Completed
MNT-00449,MAC-11,2015-04-20 06:00:00,Corrective,Completed
MNT-00450,MAC-11,2015-04-20 06:00:00,Corrective,Completed
MNT-00451,MAC-11,2015-05-05 06:00:00,Preventive,Completed
MNT-00452,MAC-11,2015-05-05 06:00:00,Preventive,Completed
MNT-00453,MAC-11,2015-05-20 06:00:00,Preventive,Completed
MNT-00454,MAC-11,2015-05-20 06:00:00,Preventive,Completed
MNT-00455,MAC-11,2015-06-04 06:00:00,Preventive,Completed
MNT-00456,MAC-11,2015-06-19 06:00:00,Preventive,Completed
MNT-00457,MAC-11,2015-07-04 06:00:00,Preventive,Completed
MNT-00458,MAC-11,2015-08-03 06:00:00,Preventive,Completed
MNT-00459,MAC-11,2015-08-18 06:00:00,Preventive,Completed
MNT-00460,MAC-11,2015-08-18 06:00:00,Preventive,Completed
MNT-00461,MAC-11,2015-09-02 06:00:00,Preventive,Completed
MNT-00462,MAC-11,2015-09-17 06:00:00,Preventive,Completed
MNT-00463,MAC-11,2015-10-02 06:00:00,Preventive,Completed
MNT-00464,MAC-11,2015-10-02 06:00:00,Corrective,Completed
MNT-00465,MAC-11,2015-10-17 06:00:00,Preventive,Completed
MNT-00466,MAC-11,2015-11-16 06:00:00,Preventive,Completed
MNT-00467,MAC-11,2015-12-01 06:00:00,Preventive,Completed
MNT-00468,MAC-11,2015-12-16 06:00:00,Preventive,Completed
MNT-00469,MAC-11,2015-12-16 06:00:00,Corrective,Completed
MNT-00470,MAC-11,2015-12-31 06:00:00,Preventive,Completed
MNT-00471,MAC-12,2014-07-31 06:00:00,Preventive,Completed
MNT-00472,MAC-12,2014-08-15 06:00:00,Preventive,Completed
MNT-00473,MAC-12,2014-08-30 06:00:00,Preventive,Completed
MNT-00474,MAC-12,2014-11-13 06:00:00,Preventive,Completed
MNT-00475,MAC-12,2015-01-07 06:00:00,Preventive,Completed
MNT-00476,MAC-12,2015-01-07 06:00:00,Preventive,Completed
MNT-00477,MAC-12,2015-01-07 06:00:00,Corrective,Completed
MNT-00478,MAC-12,2015-01-07 06:00:00,Corrective,Completed
MNT-00479,MAC-12,2015-01-22 06:00:00,Preventive,Completed
MNT-00480,MAC-12,2015-02-06 06:00:00,Preventive,Completed
MNT-00481,MAC-12,2015-02-21 06:00:00,Preventive,Completed
MNT-00482,MAC-12,2015-03-08 06:00:00,Preventive,Completed
MNT-00483,MAC-12,2015-03-08 06:00:00,Preventive,Completed
MNT-00484,MAC-12,2015-03-23 06:00:00,Preventive,Completed
MNT-00485,MAC-12,2015-03-23 06:00:00,Corrective,Completed
MNT-00486,MAC-12,2015-04-07 06:00:00,Preventive,Completed
MNT-00487,MAC-12,2015-04-07 06:00:00,Preventive,Completed
MNT-00488,MAC-12,2015-04-22 06:00:00,Preventive,Completed
MNT-00489,MAC-12,2015-05-07 06:00:00,Preventive,Completed
MNT-00490,MAC-12,2015-05-22 06:00:00,Preventive,Completed
MNT-00491,MAC-12,2015-07-06 06:00:00,Preventive,Completed
MNT-00492,MAC-12,2015-07-06 06:00:00,Preventive,Completed
MNT-00493,MAC-12,2015-07-06 06:00:00,Corrective,Completed
MNT-00494,MAC-12,2015-07-21 06:00:00,Preventive,Completed
MNT-00495,MAC-12,2015-08-05 06:00:00,Preventive,Completed
MNT-00496,MAC-12,2015-08-20 06:00:00,Preventive,Completed
MNT-00497,MAC-12,2015-09-04 06:00:00,Preventive,Completed
MNT-00498,MAC-12,2015-09-04 06:00:00,Corrective,Completed
MNT-00499,MAC-12,2015-09-19 06:00:00,Preventive,Completed
MNT-00500,MAC-12,2015-10-04 06:00:00,Preventive,Completed
MNT-00501,MAC-12,2015-10-04 06:00:00,Corrective,Completed
MNT-00502,MAC-12,2015-10-19 06:00:00,Preventive,Completed
MNT-00503,MAC-12,2015-10-19 06:00:00,Preventive,Completed
MNT-00504,MAC-12,2015-11-18 06:00:00,Preventive,Completed
MNT-00505,MAC-12,2015-11-18 06:00:00,Preventive,Completed
MNT-00506,MAC-12,2015-12-03 06:00:00,Preventive,Completed
MNT-00507,MAC-12,2015-12-18 06:00:00,Preventive,Completed
MNT-00508,MAC-13,2014-06-16 06:00:00,Preventive,Completed
MNT-00509,MAC-13,2014-08-30 06:00:00,Preventive,Completed
MNT-00510,MAC-13,2014-11-28 06:00:00,Preventive,Completed
MNT-00511,MAC-13,2014-12-28 06:00:00,Preventive,Completed
MNT-00512,MAC-13,2015-02-10 06:00:00,Preventive,Completed
MNT-00513,MAC-13,2015-02-25 06:00:00,Preventive,Completed
MNT-00514,MAC-13,2015-03-27 06:00:00,Preventive,Completed
MNT-00515,MAC-13,2015-04-11 06:00:00,Preventive,Completed
MNT-00516,MAC-13,2015-04-11 06:00:00,Preventive,Completed
MNT-00517,MAC-13,2015-04-11 06:00:00,Corrective,Completed
MNT-00518,MAC-13,2015-04-11 06:00:00,Corrective,Completed
MNT-00519,MAC-13,2015-04-26 06:00:00,Preventive,Completed
MNT-00520,MAC-13,2015-04-26 06:00:00,Preventive,Completed
MNT-00521,MAC-13,2015-05-11 06:00:00,Preventive,Completed
MNT-00522,MAC-13,2015-05-26 06:00:00,Preventive,Completed
MNT-00523,MAC-13,2015-06-10 06:00:00,Preventive,Completed
MNT-00524,MAC-13,2015-06-10 06:00:00,Preventive,Completed
MNT-00525,MAC-13,2015-06-10 06:00:00,Corrective,Completed
MNT-00526,MAC-13,2015-06-25 06:00:00,Preventive,Completed
MNT-00527,MAC-13,2015-06-25 06:00:00,Preventive,Completed
MNT-00528,MAC-13,2015-06-25 06:00:00,Corrective,Completed
MNT-00529,MAC-13,2015-07-10 06:00:00,Preventive,Completed
MNT-00530,MAC-13,2015-07-10 06:00:00,Corrective,Completed
MNT-00531,MAC-13,2015-07-25 06:00:00,Preventive,Completed
MNT-00532,MAC-13,2015-08-09 06:00:00,Preventive,Completed
MNT-00533,MAC-13,2015-08-09 06:00:00,Corrective,Completed
MNT-00534,MAC-13,2015-08-24 06:00:00,Preventive,Completed
MNT-00535,MAC-13,2015-08-24 06:00:00,Preventive,Completed
MNT-00536,MAC-13,2015-08-24 06:00:00,Corrective,Completed
MNT-00537,MAC-13,2015-08-24 06:00:00,Corrective,Completed
MNT-00538,MAC-13,2015-09-08 06:00:00,Preventive,Completed
MNT-00539,MAC-13,2015-09-23 06:00:00,Preventive,Completed
MNT-00540,MAC-13,2015-09-23 06:00:00,Preventive,Completed
MNT-00541,MAC-13,2015-09-23 06:00:00,Corrective,Completed
MNT-00542,MAC-13,2015-10-08 06:00:00,Preventive,Completed
MNT-00543,MAC-13,2015-10-23 06:00:00,Preventive,Completed
MNT-00544,MAC-13,2015-10-23 06:00:00,Corrective,Completed
MNT-00545,MAC-13,2015-11-07 06:00:00,Preventive,Completed
MNT-00546,MAC-13,2015-11-07 06:00:00,Preventive,Completed
MNT-00547,MAC-13,2015-11-22 06:00:00,Preventive,Completed
MNT-00548,MAC-13,2015-12-07 06:00:00,Preventive,Completed
MNT-00549,MAC-13,2015-12-07 06:00:00,Corrective,Completed
MNT-00550,MAC-13,2015-12-22 06:00:00,Preventive,Completed
MNT-00551,MAC-13,2015-12-22 06:00:00,Preventive,Completed
MNT-00552,MAC-13,2015-12-22 06:00:00,Corrective,Completed
MNT-00553,MAC-13,2015-12-22 06:00:00,Corrective,Completed
MNT-00554,MAC-14,2014-07-16 06:00:00,Preventive,Completed
MNT-00555,MAC-14,2014-07-31 06:00:00,Preventive,Completed
MNT-00556,MAC-14,2014-10-14 06:00:00,Preventive,Completed
MNT-00557,MAC-14,2014-11-13 06:00:00,Preventive,Completed
MNT-00558,MAC-14,2015-01-01 06:00:00,Preventive,Completed
MNT-00559,MAC-14,2015-01-16 06:00:00,Preventive,Completed
MNT-00560,MAC-14,2015-01-31 06:00:00,Preventive,Completed
MNT-00561,MAC-14,2015-01-31 06:00:00,Preventive,Completed
MNT-00562,MAC-14,2015-01-31 06:00:00,Corrective,Completed
MNT-00563,MAC-14,2015-02-15 06:00:00,Preventive,Completed
MNT-00564,MAC-14,2015-03-02 06:00:00,Preventive,Completed
MNT-00565,MAC-14,2015-03-02 06:00:00,Corrective,Completed
MNT-00566,MAC-14,2015-03-17 06:00:00,Preventive,Completed
MNT-00567,MAC-14,2015-04-01 06:00:00,Preventive,Completed
MNT-00568,MAC-14,2015-04-16 06:00:00,Preventive,Completed
MNT-00569,MAC-14,2015-05-01 06:00:00,Preventive,Completed
MNT-00570,MAC-14,2015-05-01 06:00:00,Preventive,Completed
MNT-00571,MAC-14,2015-05-16 06:00:00,Preventive,Completed
MNT-00572,MAC-14,2015-05-16 06:00:00,Preventive,Completed
MNT-00573,MAC-14,2015-05-31 06:00:00,Preventive,Completed
MNT-00574,MAC-14,2015-06-15 06:00:00,Preventive,Completed
MNT-00575,MAC-14,2015-06-30 06:00:00,Preventive,Completed
MNT-00576,MAC-14,2015-07-15 06:00:00,Preventive,Completed
MNT-00577,MAC-14,2015-07-15 06:00:00,Preventive,Completed
MNT-00578,MAC-14,2015-07-15 06:00:00,Corrective,Completed
MNT-00579,MAC-14,2015-07-30 06:00:00,Preventive,Completed
MNT-00580,MAC-14,2015-07-30 06:00:00,Preventive,Completed
MNT-00581,MAC-14,2015-07-30 06:00:00,Corrective,Completed
MNT-00582,MAC-14,2015-08-14 06:00:00,Preventive,Completed
MNT-00583,MAC-14,2015-08-29 06:00:00,Preventive,Completed
MNT-00584,MAC-14,2015-08-29 06:00:00,Preventive,Completed
MNT-00585,MAC-14,2015-09-13 06:00:00,Preventive,Completed
MNT-00586,MAC-14,2015-09-28 06:00:00,Preventive,Completed
MNT-00587,MAC-14,2015-09-28 06:00:00,Preventive,Completed
MNT-00588,MAC-14,2015-10-13 06:00:00,Preventive,Completed
MNT-00589,MAC-14,2015-10-28 06:00:00,Preventive,Completed
MNT-00590,MAC-14,2015-11-12 06:00:00,Preventive,Completed
MNT-00591,MAC-14,2015-11-12 06:00:00,Preventive,Completed
MNT-00592,MAC-14,2015-11-27 06:00:00,Preventive,Completed
MNT-00593,MAC-14,2015-11-27 06:00:00,Preventive,Completed
MNT-00594,MAC-14,2015-12-12 06:00:00,Preventive,Completed
MNT-00595,MAC-14,2015-12-27 06:00:00,Preventive,Completed
MNT-00596,MAC-15,2014-06-16 06:00:00,Preventive,Completed
MNT-00597,MAC-15,2014-08-15 06:00:00,Preventive,Completed
MNT-00598,MAC-15,2014-08-30 06:00:00,Preventive,Completed
MNT-00599,MAC-15,2014-12-13 06:00:00,Preventive,Completed
MNT-00600,MAC-15,2015-01-20 06:00:00,Preventive,Completed
MNT-00601,MAC-15,2015-01-20 06:00:00,Preventive,Completed
MNT-00602,MAC-15,2015-01-20 06:00:00,Corrective,Completed
MNT-00603,MAC-15,2015-01-20 06:00:00,Corrective,Completed
MNT-00604,MAC-15,2015-02-04 06:00:00,Preventive,Completed
MNT-00605,MAC-15,2015-02-19 06:00:00,Preventive,Completed
MNT-00606,MAC-15,2015-03-06 06:00:00,Preventive,Completed
MNT-00607,MAC-15,2015-04-05 06:00:00,Preventive,Completed
MNT-00608,MAC-15,2015-04-20 06:00:00,Preventive,Completed
MNT-00609,MAC-15,2015-05-05 06:00:00,Preventive,Completed
MNT-00610,MAC-15,2015-05-20 06:00:00,Preventive,Completed
MNT-00611,MAC-15,2015-06-04 06:00:00,Preventive,Completed
MNT-00612,MAC-15,2015-06-04 06:00:00,Preventive,Completed
MNT-00613,MAC-15,2015-06-04 06:00:00,Corrective,Completed
MNT-00614,MAC-15,2015-06-19 06:00:00,Preventive,Completed
MNT-00615,MAC-15,2015-06-19 06:00:00,Preventive,Completed
MNT-00616,MAC-15,2015-08-03 06:00:00,Preventive,Completed
MNT-00617,MAC-15,2015-08-03 06:00:00,Preventive,Completed
MNT-00618,MAC-15,2015-08-03 06:00:00,Corrective,Completed
MNT-00619,MAC-15,2015-08-18 06:00:00,Preventive,Completed
MNT-00620,MAC-15,2015-09-02 06:00:00,Preventive,Completed
MNT-00621,MAC-15,2015-09-17 06:00:00,Preventive,Completed
MNT-00622,MAC-15,2015-10-02 06:00:00,Preventive,Completed
MNT-00623,MAC-15,2015-11-01 06:00:00,Preventive,Completed
MNT-00624,MAC-15,2015-11-01 06:00:00,Preventive,Completed
MNT-00625,MAC-15,2015-11-01 06:00:00,Corrective,Completed
MNT-00626,MAC-15,2015-11-01 06:00:00,Corrective,Completed
MNT-00627,MAC-15,2015-12-16 06:00:00,Preventive,Completed
MNT-00628,MAC-15,2015-12-31 06:00:00,Preventive,Completed
MNT-00629,MAC-15,2015-12-31 06:00:00,Preventive,Completed
MNT-00630,MAC-15,2015-12-31 06:00:00,Corrective,Completed
MNT-00631,MAC-16,2014-06-01 06:00:00,Preventive,Completed
MNT-00632,MAC-16,2014-10-14 06:00:00,Preventive,Completed
MNT-00633,MAC-16,2014-10-29 06:00:00,Preventive,Completed
MNT-00634,MAC-16,2014-11-13 06:00:00,Preventive,Completed
MNT-00635,MAC-16,2015-01-02 03:00:00,Corrective,Completed
MNT-00636,MAC-16,2015-01-02 03:00:00,Corrective,Completed
MNT-00637,MAC-16,2015-01-17 06:00:00,Preventive,Completed
MNT-00638,MAC-16,2015-01-17 06:00:00,Corrective,Completed
MNT-00639,MAC-16,2015-02-01 06:00:00,Preventive,Completed
MNT-00640,MAC-16,2015-02-16 06:00:00,Preventive,Completed
MNT-00641,MAC-16,2015-03-03 06:00:00,Preventive,Completed
MNT-00642,MAC-16,2015-03-03 06:00:00,Corrective,Completed
MNT-00643,MAC-16,2015-03-18 06:00:00,Preventive,Completed
MNT-00644,MAC-16,2015-03-18 06:00:00,Preventive,Completed
MNT-00645,MAC-16,2015-04-02 06:00:00,Preventive,Completed
MNT-00646,MAC-16,2015-04-02 06:00:00,Corrective,Completed
MNT-00647,MAC-16,2015-04-17 06:00:00,Preventive,Completed
MNT-00648,MAC-16,2015-05-02 06:00:00,Preventive,Completed
MNT-00649,MAC-16,2015-05-17 06:00:00,Preventive,Completed
MNT-00650,MAC-16,2015-05-17 06:00:00,Corrective,Completed
MNT-00651,MAC-16,2015-06-01 06:00:00,Preventive,Completed
MNT-00652,MAC-16,2015-06-01 06:00:00,Corrective,Completed
MNT-00653,MAC-16,2015-06-16 06:00:00,Preventive,Completed
MNT-00654,MAC-16,2015-06-16 06:00:00,Corrective,Completed
MNT-00655,MAC-16,2015-07-01 06:00:00,Preventive,Completed
MNT-00656,MAC-16,2015-07-01 06:00:00,Preventive,Completed
MNT-00657,MAC-16,2015-07-01 06:00:00,Corrective,Completed
MNT-00658,MAC-16,2015-07-01 06:00:00,Corrective,Completed
MNT-00659,MAC-16,2015-07-16 06:00:00,Preventive,Completed
MNT-00660,MAC-16,2015-08-15 06:00:00,Preventive,Completed
MNT-00661,MAC-16,2015-08-15 06:00:00,Preventive,Completed
MNT-00662,MAC-16,2015-08-15 06:00:00,Corrective,Completed
MNT-00663,MAC-16,2015-09-14 06:00:00,Preventive,Completed
MNT-00664,MAC-16,2015-09-14 06:00:00,Preventive,Completed
MNT-00665,MAC-16,2015-10-14 06:00:00,Preventive,Completed
MNT-00666,MAC-16,2015-10-14 06:00:00,Corrective,Completed
MNT-00667,MAC-16,2015-10-29 06:00:00,Preventive,Completed
MNT-00668,MAC-16,2015-11-13 06:00:00,Preventive,Completed
MNT-00669,MAC-16,2015-11-13 06:00:00,Preventive,Completed
MNT-00670,MAC-16,2015-11-28 06:00:00,Preventive,Completed
MNT-00671,MAC-16,2015-11-28 06:00:00,Corrective,Completed
MNT-00672,MAC-16,2015-12-13 06:00:00,Preventive,Completed
MNT-00673,MAC-17,2014-08-15 06:00:00,Preventive,Completed
MNT-00674,MAC-17,2014-08-30 06:00:00,Preventive,Completed
MNT-00675,MAC-17,2014-09-29 06:00:00,Preventive,Completed
MNT-00676,MAC-17,2014-11-28 06:00:00,Preventive,Completed
MNT-00677,MAC-17,2015-01-01 06:00:00,Preventive,Completed
MNT-00678,MAC-17,2015-01-02 03:00:00,Corrective,Completed
MNT-00679,MAC-17,2015-01-16 06:00:00,Preventive,Completed
MNT-00680,MAC-17,2015-01-16 06:00:00,Corrective,Completed
MNT-00681,MAC-17,2015-01-31 06:00:00,Preventive,Completed
MNT-00682,MAC-17,2015-01-31 06:00:00,Preventive,Completed
MNT-00683,MAC-17,2015-02-15 06:00:00,Preventive,Completed
MNT-00684,MAC-17,2015-02-15 06:00:00,Preventive,Completed
MNT-00685,MAC-17,2015-02-15 06:00:00,Corrective,Completed
MNT-00686,MAC-17,2015-03-17 06:00:00,Preventive,Completed
MNT-00687,MAC-17,2015-03-17 06:00:00,Corrective,Completed
MNT-00688,MAC-17,2015-04-01 06:00:00,Preventive,Completed
MNT-00689,MAC-17,2015-04-01 06:00:00,Preventive,Completed
MNT-00690,MAC-17,2015-04-01 06:00:00,Corrective,Completed
MNT-00691,MAC-17,2015-04-01 06:00:00,Corrective,Completed
MNT-00692,MAC-17,2015-04-16 06:00:00,Preventive,Completed
MNT-00693,MAC-17,2015-05-01 06:00:00,Preventive,Completed
MNT-00694,MAC-17,2015-05-16 06:00:00,Preventive,Completed
MNT-00695,MAC-17,2015-05-16 06:00:00,Preventive,Completed
MNT-00696,MAC-17,2015-05-16 06:00:00,Corrective,Completed
MNT-00697,MAC-17,2015-05-31 06:00:00,Preventive,Completed
MNT-00698,MAC-17,2015-06-15 06:00:00,Preventive,Completed
MNT-00699,MAC-17,2015-06-15 06:00:00,Corrective,Completed
MNT-00700,MAC-17,2015-07-15 06:00:00,Preventive,Completed
MNT-00701,MAC-17,2015-07-15 06:00:00,Corrective,Completed
MNT-00702,MAC-17,2015-07-30 06:00:00,Preventive,Completed
MNT-00703,MAC-17,2015-07-30 06:00:00,Preventive,Completed
MNT-00704,MAC-17,2015-07-30 06:00:00,Corrective,Completed
MNT-00705,MAC-17,2015-08-14 06:00:00,Preventive,Completed
MNT-00706,MAC-17,2015-08-29 06:00:00,Preventive,Completed
MNT-00707,MAC-17,2015-08-29 06:00:00,Corrective,Completed
MNT-00708,MAC-17,2015-09-13 06:00:00,Preventive,Completed
MNT-00709,MAC-17,2015-10-28 06:00:00,Preventive,Completed
MNT-00710,MAC-17,2015-10-28 06:00:00,Preventive,Completed
MNT-00711,MAC-17,2015-10-28 06:00:00,Corrective,Completed
MNT-00712,MAC-17,2015-10-28 06:00:00,Corrective,Completed
MNT-00713,MAC-17,2015-11-12 06:00:00,Preventive,Completed
MNT-00714,MAC-17,2015-11-27 06:00:00,Preventive,Completed
MNT-00715,MAC-17,2015-11-27 06:00:00,Preventive,Completed
MNT-00716,MAC-17,2015-11-27 06:00:00,Corrective,Completed
MNT-00717,MAC-17,2015-12-12 06:00:00,Preventive,Completed
MNT-00718,MAC-17,2015-12-27 06:00:00,Preventive,Completed
MNT-00719,MAC-17,2015-12-27 06:00:00,Corrective,Completed
MNT-00720,MAC-18,2014-06-01 06:00:00,Preventive,Completed
MNT-00721,MAC-18,2014-06-16 06:00:00,Preventive,Completed
MNT-00722,MAC-18,2014-08-15 06:00:00,Preventive,Completed
MNT-00723,MAC-18,2014-11-28 06:00:00,Preventive,Completed
MNT-00724,MAC-18,2015-01-30 06:00:00,Preventive,Completed
MNT-00725,MAC-18,2015-01-30 06:00:00,Corrective,Completed
MNT-00726,MAC-18,2015-02-14 06:00:00,Preventive,Completed
MNT-00727,MAC-18,2015-02-14 06:00:00,Preventive,Completed
MNT-00728,MAC-18,2015-03-01 06:00:00,Preventive,Completed
MNT-00729,MAC-18,2015-03-31 06:00:00,Preventive,Completed
MNT-00730,MAC-18,2015-03-31 06:00:00,Corrective,Completed
MNT-00731,MAC-18,2015-04-15 06:00:00,Preventive,Completed
MNT-00732,MAC-18,2015-04-15 06:00:00,Preventive,Completed
MNT-00733,MAC-18,2015-05-15 06:00:00,Preventive,Completed
MNT-00734,MAC-18,2015-05-15 06:00:00,Preventive,Completed
MNT-00735,MAC-18,2015-05-15 06:00:00,Corrective,Completed
MNT-00736,MAC-18,2015-05-30 06:00:00,Preventive,Completed
MNT-00737,MAC-18,2015-06-29 06:00:00,Preventive,Completed
MNT-00738,MAC-18,2015-06-29 06:00:00,Corrective,Completed
MNT-00739,MAC-18,2015-07-14 06:00:00,Preventive,Completed
MNT-00740,MAC-18,2015-07-29 06:00:00,Preventive,Completed
MNT-00741,MAC-18,2015-07-29 06:00:00,Preventive,Completed
MNT-00742,MAC-18,2015-07-29 06:00:00,Corrective,Completed
MNT-00743,MAC-18,2015-08-13 06:00:00,Preventive,Completed
MNT-00744,MAC-18,2015-08-13 06:00:00,Preventive,Completed
MNT-00745,MAC-18,2015-08-28 06:00:00,Preventive,Completed
MNT-00746,MAC-18,2015-08-28 06:00:00,Corrective,Completed
MNT-00747,MAC-18,2015-09-12 06:00:00,Preventive,Completed
MNT-00748,MAC-18,2015-09-12 06:00:00,Preventive,Completed
MNT-00749,MAC-18,2015-09-12 06:00:00,Corrective,Completed
MNT-00750,MAC-18,2015-10-12 06:00:00,Preventive,Completed
MNT-00751,MAC-18,2015-10-27 06:00:00,Preventive,Completed
MNT-00752,MAC-18,2015-10-27 06:00:00,Corrective,Completed
MNT-00753,MAC-18,2015-11-11 06:00:00,Preventive,Completed
MNT-00754,MAC-18,2015-11-26 06:00:00,Preventive,Completed
MNT-00755,MAC-18,2015-12-26 06:00:00,Preventive,Completed
MNT-00756,MAC-19,2014-06-01 06:00:00,Preventive,Completed
MNT-00757,MAC-19,2014-07-01 06:00:00,Preventive,Completed
MNT-00758,MAC-19,2014-08-15 06:00:00,Preventive,Completed
MNT-00759,MAC-19,2014-12-13 06:00:00,Preventive,Completed
MNT-00760,MAC-19,2015-01-13 06:00:00,Preventive,Completed
MNT-00761,MAC-19,2015-01-13 06:00:00,Corrective,Completed
MNT-00762,MAC-19,2015-01-28 06:00:00,Preventive,Completed
MNT-00763,MAC-19,2015-01-28 06:00:00,Preventive,Completed
MNT-00764,MAC-19,2015-02-12 06:00:00,Preventive,Completed
MNT-00765,MAC-19,2015-02-27 06:00:00,Preventive,Completed
MNT-00766,MAC-19,2015-02-27 06:00:00,Corrective,Completed
MNT-00767,MAC-19,2015-03-14 06:00:00,Preventive,Completed
MNT-00768,MAC-19,2015-04-13 06:00:00,Preventive,Completed
MNT-00769,MAC-19,2015-04-13 06:00:00,Preventive,Completed
MNT-00770,MAC-19,2015-04-13 06:00:00,Corrective,Completed
MNT-00771,MAC-19,2015-04-28 06:00:00,Preventive,Completed
MNT-00772,MAC-19,2015-04-28 06:00:00,Preventive,Completed
MNT-00773,MAC-19,2015-05-13 06:00:00,Preventive,Completed
MNT-00774,MAC-19,2015-05-13 06:00:00,Preventive,Completed
MNT-00775,MAC-19,2015-05-28 06:00:00,Preventive,Completed
